GCF_000819525.2;2556339;4985;.40590
GCF_000819505.1;5063325;9254;.60134
GCF_000819565.1;5031508;9858;.64928
GCF_000826985.1;1688484;3193;.38395
GCF_000827025.1;1688145;3193;.38394
GCF_000821185.2;3595301;7057;.51371
GCF_000819645.1;5338989;10247;.50149
GCF_000819665.1;5902103;10266;.44815
GCF_000826835.2;4279880;8104;.59364
GCF_000827855.1;361930;587;.25799
GCF_000826965.5;5651874;10008;.61871
GCF_000827045.1;4120512;8048;.45793
GCF_000827065.1;4247541;8813;.43014
GCF_000827085.1;4466048;8312;.64806
GCF_000827105.1;5168364;9820;.49970
GCF_000827125.1;3764117;7212;.55978
GCF_000827935.1;3657046;6577;.27016
GCF_000827005.1;8489478;13764;.71747
GCF_000828015.1;3269682;6067;.53591
GCF_000828035.1;2896265;5726;.32441
GCF_000827955.1;3657047;6567;.27016
GCF_000828515.1;764164;1348;.29812
GCF_000828475.1;3467777;6617;.62066
GCF_000828055.2;5590219;10664;.56849
GCF_000828615.1;3193059;6038;.55543
GCF_000828655.1;2040099;3996;.50699
GCF_000828735.1;736381;1245;.25230
GCF_000828675.1;2214958;4320;.38317
GCF_000828635.1;3850182;7351;.62486
GCF_000828815.1;717295;1328;.24760
GCF_000828855.1;701907;1181;.24042
GCF_000828715.1;3859123;6981;.31780
GCF_000828955.1;1718129;3309;.38327
GCF_000828795.1;4072194;7891;.38624
GCF_000828695.1;6913241;12504;.62553
GCF_000828915.1;2656027;4905;.65256
GCF_000828895.1;2606189;4859;.65228
GCF_000828775.1;5392599;10216;.59004
GCF_000828935.1;4242704;8077;.38682
GCF_000829035.1;3055528;5955;.45979
GCF_000829055.1;2989874;5768;.47287
GCF_000829015.1;3950067;7274;.27924
GCF_000828995.1;4470267;8337;.64786
GCF_000829155.1;288919;595;.20688
GCF_000829095.1;1688484;3193;.38395
GCF_000829135.1;1688144;3193;.38394
GCF_000829115.1;1688080;3191;.38394
GCF_000829075.1;5210253;9573;.68367
GCF_000829335.1;809077;1368;.30419
GCF_000829195.1;3639551;7233;.47258
GCF_000829235.1;2829247;3673;.33000
GCF_000829175.1;5256609;9790;.67368
GCF_000829315.1;1265686;2568;.35802
GCF_000829215.1;4081332;7544;.46903
GCF_000829295.1;2318772;3799;.59321
GCF_000829355.1;1205739;2131;.35872
GCF_000829395.1;2430595;4783;.37748
GCF_000829255.1;6936591;12991;.65146
GCF_000829275.1;6900123;12887;.65166
GCF_000829375.1;5572540;10033;.35152
GCF_000829965.1;5591070;10407;.56757
GCF_000829415.1;6411528;11406;.59986
GCF_000829885.1;6796244;12497;.65273
GCF_000829985.1;5221391;9968;.49987
GCF_000830775.1;1662000;3400;.30171
GCF_000830825.1;1661990;3398;.30171
GCF_000830805.1;1661999;3400;.30171
GCF_000830055.1;3966712;7572;.38797
GCF_000830845.1;1661988;3400;.30171
GCF_000830035.1;4614480;8922;.50207
GCF_000830865.1;1662001;3406;.30171
GCF_000830885.1;1379178;2911;.46633
GCF_000830905.1;1399587;2924;.48118
GCF_000830925.1;1505262;3200;.46352
GCF_000830005.1;9268200;16634;.71104
GCF_000830945.1;1086363;1875;.39839
GCF_000830965.1;1086364;1876;.39838
GCF_000830985.1;4025595;8107;.56890
GCF_000831105.1;2259369;4504;.35309
GCF_000831125.1;2241976;4448;.35442
GCF_000831165.1;2061808;3994;.38380
GCF_000831145.1;2271755;4508;.35488
GCF_000831525.1;1272718;2822;.32066
GCF_000831185.1;2718143;4808;.31969
GCF_000831545.1;1285682;2860;.32052
GCF_000831065.1;5947013;11828;.34502
GCF_000831485.1;2113046;4052;.36365
GCF_000831225.1;2731746;4836;.31966
GCF_000831205.1;2733129;4854;.31966
GCF_000832145.1;1874764;3824;.46472
GCF_000831645.3;2825430;4993;.37024
GCF_000831565.1;4965110;9481;.50101
GCF_000831585.1;6311170;11571;.61626
GCF_000831935.2;4994582;8614;.55548
GCF_000832385.1;5660239;11733;.34924
GCF_000832405.1;5516209;11328;.34891
GCF_000832425.1;5470924;11340;.34837
GCF_000832305.1;8526752;15445;.64225
GCF_000832445.1;5575461;11537;.34812
GCF_000832465.1;5573808;11546;.34809
GCF_000832505.1;5567068;11532;.34813
GCF_000832485.1;6169546;12649;.34690
GCF_000832565.1;5574488;11564;.34812
GCF_000832525.1;5768986;11663;.34862
GCF_000832585.1;5360990;11147;.34916
GCF_000832605.1;5707519;11721;.34943
GCF_000832635.1;5476735;11339;.34846
GCF_000832665.1;5559827;11540;.34796
GCF_000832725.1;5555847;11510;.34795
GCF_000832745.1;5558494;11531;.34795
GCF_000832765.1;5712831;11766;.34870
GCF_000832785.1;5478028;11379;.34847
GCF_000832825.1;5378582;11036;.34992
GCF_000832805.1;5791576;11723;.34749
GCF_000832905.1;3409083;6709;.46318
GCF_000832845.1;5372628;10972;.34979
GCF_000832865.1;6144592;12632;.34516
GCF_000832885.1;5747927;11799;.35189
GCF_000832925.1;5357534;11028;.35009
GCF_000832965.1;5671098;11834;.34824
GCF_000833005.1;3954798;7724;.46082
GCF_000832985.1;5818476;12021;.37362
GCF_000833025.1;4115341;7292;.33427
GCF_000833065.1;5572773;11545;.34808
GCF_000833165.1;1951331;3739;.31984
GCF_000833195.1;2070497;4007;.32163
GCF_000833045.1;5919869;12081;.34704
GCF_000833215.1;2075334;4011;.32163
GCF_000833235.1;1916442;4020;.31759
GCF_000833085.1;5379095;11093;.34922
GCF_000833255.1;2178956;4187;.32002
GCF_000833145.1;4584720;8849;.50173
GCF_000833125.1;5574599;11543;.34808
GCF_000833105.2;6566462;11693;.29631
GCF_000833295.1;1948112;3749;.32357
GCF_000833315.1;2059138;4045;.32114
GCF_000833335.1;1915830;4022;.31753
GCF_000833355.1;1893584;3626;.32077
GCF_000833475.1;1885725;3897;.31914
GCF_000833375.1;1934475;3683;.32076
GCF_000833455.1;2042618;3873;.32198
GCF_000833275.1;5574116;11575;.34808
GCF_000833535.1;1916449;3950;.31861
GCF_000833495.1;1917405;4016;.31760
GCF_000833515.1;1917864;4012;.31752
GCF_000833575.1;2865901;5298;.59376
GCF_000833635.2;4559043;8711;.50155
GCF_000834215.1;4607782;8297;.46699
GCF_000834195.1;4673106;8525;.46642
GCF_000834235.1;4922288;8914;.47051
GCF_000834255.1;3650282;6549;.46909
GCF_000834275.1;4768114;8596;.47007
GCF_000834295.1;4899924;8698;.46964
GCF_000834315.1;4787423;8648;.47138
GCF_000834335.1;4895854;8842;.47039
GCF_000834355.1;4788875;8438;.46955
GCF_000834375.1;4748054;8483;.46943
GCF_000834415.1;4834242;8583;.46844
GCF_000834395.1;4526979;8162;.47097
GCF_000834455.1;4426907;7770;.46449
GCF_000834435.1;4787442;8418;.47030
GCF_000834475.1;4824955;8548;.46900
GCF_000834495.1;4898742;8843;.47048
GCF_000834515.1;4920496;8857;.46882
GCF_000834755.1;4732999;8517;.47034
GCF_000834735.1;4661496;8373;.46388
GCF_000834775.1;4837693;8725;.47011
GCF_000834825.1;4945453;8953;.47120
GCF_000834845.1;4733045;8637;.47030
GCF_000834865.1;4552777;8188;.46816
GCF_000834885.1;4759239;8587;.46998
GCF_000834965.1;2072622;4026;.31870
GCF_000835085.1;1030050;1955;.23389
GCF_000834925.1;4854360;8695;.47074
GCF_000834945.1;4890679;8625;.46919
GCF_000834985.1;4797371;8671;.47137
GCF_000835145.1;4002779;7822;.46049
GCF_000835165.1;2763336;5242;.66916
GCF_000835025.1;6654866;13821;.34592
GCF_000835285.1;1763823;3624;.29991
GCF_000835305.1;1691666;3482;.30155
GCF_000835265.1;4845891;9161;.68455
GCF_000835365.1;1853902;3920;.29974
GCF_000835345.1;1850689;3916;.29982
GCF_000875675.1;2357392;4327;.60723
GCF_000835185.1;5713000;11762;.34870
GCF_000875755.1;906240;1591;.25417
GCF_000835205.1;7995246;13793;.67918
GCF_000875695.1;3356526;6375;.56544
GCF_000876525.1;4442873;8882;.45317
GCF_000876545.1;3669950;6929;.45704
GCF_000875715.1;5545520;11474;.34815
GCF_000931425.2;3352059;6239;.43871
GCF_000877815.1;4205486;8570;.43097
GCF_000876675.2;6689116;12086;.62895
GCF_000931605.1;1869585;3640;.37691
GCF_000931575.1;1869338;3681;.37686
GCF_000931625.1;1911216;3807;.37759
GCF_000934305.1;1632533;3308;.30272
GCF_000931445.1;7859426;13314;.71959
GCF_000934525.1;4513191;8118;.44314
GCF_000932055.2;4328217;7917;.28680
GCF_000931565.1;5358427;10621;.50126
GCF_000931465.1;7074099;13134;.63003
GCF_000934325.3;4401994;8159;.64816
GCF_000934545.1;2971294;5807;.54466
GCF_000934625.1;2016869;3845;.34277
GCF_000934605.2;5807986;10022;.62740
GCF_000934565.1;6220750;11364;.59611
GCF_000939415.2;4173142;8039;.38620
GCF_000935025.1;5293745;9817;.65845
GCF_000940845.1;2682281;4726;.66504
GCF_000940825.1;5143604;9481;.63175
GCF_000940785.1;6257148;12726;.34680
GCF_000940805.1;6556909;10645;.48032
GCF_000935185.3;9452921;16334;.71456
GCF_000940895.2;4726060;9043;.51539
GCF_000940915.1;4962659;9225;.60600
GCF_000940935.2;4754208;9072;.51538
GCF_000941075.1;1098005;1589;.28681
GCF_000941055.1;3345286;5784;.33119
GCF_000947915.1;709612;1707;.26579
GCF_000940975.1;4622531;8848;.51689
GCF_000941015.2;4917144;9444;.51555
GCF_000941035.1;4977101;8108;.34612
GCF_000940995.1;5983282;10576;.49125
GCF_000941635.2;5681420;11040;.56280
GCF_000950775.1;2948035;5790;.37593
GCF_000943805.1;5495264;10429;.63620
GCF_000950575.1;3644428;6771;.58249
GCF_000952915.1;1030010;1959;.23371
GCF_000948075.1;5079331;9406;.62935
GCF_000952935.1;1158773;2067;.39371
GCF_000949425.1;5859646;10765;.40821
GCF_000943515.2;9609630;17043;.67980
GCF_000953015.1;1776926;3570;.43968
GCF_000952895.1;4286536;8925;.42956
GCF_000953235.1;1029898;1953;.23374
GCF_000953295.1;293823;637;.23647
GCF_000952955.1;4642941;8928;.50162
GCF_000953255.1;2910231;5787;.32473
GCF_000953135.1;4490328;7517;.37849
GCF_000952035.2;9423863;16810;.69805
GCF_000953415.1;294006;639;.23478
GCF_000953395.1;284333;615;.24381
GCF_000953275.1;4346713;7949;.28722
GCF_000953375.1;1029470;1961;.23373
GCF_000953095.1;7251187;12465;.67332
GCF_000953355.1;4643996;8428;.43666
GCF_000953575.1;2821520;5354;.32492
GCF_000953495.1;4769559;9143;.51647
GCF_000953515.1;4642171;8924;.50192
GCF_000953715.1;2078761;3792;.30988
GCF_000953635.1;3351404;5906;.39957
GCF_000953655.1;3615494;6419;.38483
GCF_000953615.1;4304798;8959;.42936
GCF_000954195.1;1754206;3598;.31017
GCF_000956315.1;933809;1739;.29458
GCF_000954115.1;5408327;10064;.64126
GCF_000954135.1;5135706;9586;.64677
GCF_000958465.1;3450665;6641;.71705
GCF_000955665.1;4295551;7858;.35225
GCF_000959025.1;4082124;8260;.43360
GCF_000954175.1;7133855;12297;.67349
GCF_000959165.1;5814122;10245;.67623
GCF_000959125.1;7328144;12708;.67293
GCF_000959145.1;7362401;12626;.67247
GCF_000959185.1;7218937;12376;.67283
GCF_000959205.1;7448332;12893;.67135
GCF_000959225.1;7539652;13134;.67081
GCF_000959245.1;7278935;12997;.66476
GCF_000959305.1;7130749;12272;.67445
GCF_000959285.1;7338210;12679;.67218
GCF_000959265.1;7474187;12846;.67099
GCF_000959325.1;7376898;13176;.66312
GCF_000959405.1;5987049;10586;.67638
GCF_000959345.1;7467746;12781;.67069
GCF_000959365.1;7224211;12761;.66238
GCF_000959465.1;5757528;10252;.67582
GCF_000959425.1;6806837;11791;.66791
GCF_000959445.1;7017129;12617;.66003
GCF_000959485.1;5476777;9767;.67504
GCF_000959505.1;6489210;11655;.66180
GCF_000959525.1;6401782;11536;.66411
GCF_000961015.1;2132965;4414;.36427
GCF_000959625.1;5852695;10328;.67654
GCF_000960975.1;4877552;9085;.61369
GCF_000959545.1;7622687;13560;.65950
GCF_000959605.1;7209201;12721;.66651
GCF_000959725.1;9010704;15622;.66790
GCF_000961155.1;5287567;9035;.63977
GCF_000960995.1;6905989;12192;.67342
GCF_000961095.1;5821842;10477;.51886
GCF_000961175.1;5287715;9004;.63976
GCF_000961215.1;5287535;9026;.63977
GCF_000961195.1;5335121;9111;.63914
GCF_000961255.1;5287549;8996;.63977
GCF_000961235.1;5286199;9026;.63978
GCF_000961275.1;5333248;9108;.63915
GCF_000961295.1;5288712;9033;.63977
GCF_000961335.1;5289047;9007;.63977
GCF_000961315.1;5288691;9033;.63977
GCF_000961355.1;5289046;9033;.63977
GCF_000961375.1;5333182;9106;.63915
GCF_000961415.1;5335092;9113;.63914
GCF_000961395.1;5333247;9108;.63915
GCF_000961435.1;5465814;9391;.63879
GCF_000961455.1;5465814;9395;.63879
GCF_000962775.1;1325447;2596;.27611
GCF_000961475.1;5465807;9385;.63879
GCF_000961495.1;5465736;9387;.63879
GCF_000963635.1;2739172;5555;.40526
GCF_000963535.2;4790741;9189;.51525
GCF_000963555.1;4143085;7603;.46926
GCF_000963675.1;2738022;5563;.40528
GCF_000963495.1;6213445;11341;.59656
GCF_000961515.1;9172222;16399;.60987
GCF_000963645.1;4969619;9099;.60392
GCF_000963815.1;4117820;7946;.38538
GCF_000963865.1;3315188;6066;.44413
GCF_000966445.2;2090447;3363;.58567
GCF_000964565.1;3745972;6723;.47047
GCF_000967115.2;2901674;5739;.28361
GCF_000967135.1;2012880;4136;.32873
GCF_000965785.1;5348260;8657;.42654
GCF_000963835.1;6746183;12167;.63221
GCF_000967305.2;4301793;7751;.56132
GCF_000967325.1;2825244;5523;.32437
GCF_000967155.2;5511383;10745;.50025
GCF_000967285.1;4394368;8148;.64826
GCF_000967345.1;2825246;5529;.32437
GCF_000967365.1;2826969;5530;.32438
GCF_000967915.1;1901265;3534;.35328
GCF_000967385.1;2827076;5533;.32439
GCF_000967405.1;2817810;5515;.32416
GCF_000968055.1;1573657;2983;.28624
GCF_000967425.1;4634644;8935;.61084
GCF_000968335.1;1994280;4031;.37832
GCF_000968115.1;5001952;9209;.46715
GCF_000968175.1;3705268;6901;.43995
GCF_000968135.1;4103026;7669;.58703
GCF_000968195.1;4256198;7467;.45143
GCF_000968155.1;5726382;11066;.56390
GCF_000968375.1;5821278;10591;.29241
GCF_000968945.1;2465002;4369;.52717
GCF_000969225.1;2885434;5705;.32470
GCF_000968515.1;5261022;10210;.50176
GCF_000968715.2;3711870;6944;.67043
GCF_000968415.2;6773659;12321;.58696
GCF_000968535.2;4856671;8175;.48142
GCF_000969765.1;857077;1534;.27994
GCF_000969315.2;2564060;5009;.40392
GCF_000969235.1;3977462;7216;.47179
GCF_000969265.1;4128431;7563;.47097
GCF_000970665.2;2217482;4271;.39992
GCF_000969645.2;4785936;8511;.48126
GCF_000969685.2;5152293;8711;.63927
GCF_000971665.1;1885065;3877;.38592
GCF_000971725.1;1059444;1910;.40781
GCF_000971765.1;1211912;1754;.30057
GCF_000971705.1;1059444;1910;.40781
GCF_000971615.1;5156302;9981;.50030
GCF_000971565.1;5739515;10670;.57746
GCF_000971925.1;4268329;8867;.42977
GCF_000973085.1;1346852;2631;.28080
GCF_000972685.1;3791938;7735;.40880
GCF_000972805.1;2367043;4236;.51538
GCF_000972245.3;5380414;10810;.36043
GCF_000972745.1;5320551;9141;.64566
GCF_000972865.1;3940367;6646;.69377
GCF_000973505.1;758688;1277;.28718
GCF_000972785.3;6581992;11592;.62305
GCF_000973545.1;783615;1292;.27017
GCF_000973105.1;5590734;8994;.42251
GCF_000973485.1;3951805;7736;.46084
GCF_000973125.1;4880928;9177;.44188
GCF_000973525.1;2105111;4020;.39175
GCF_000973565.1;2300085;4270;.39947
GCF_000973605.1;4063095;8212;.43300
GCF_000973585.1;4103203;8089;.45977
GCF_000973625.1;2051621;4220;.44602
GCF_000973645.1;4829090;9208;.51584
GCF_000973665.2;4544476;8660;.51710
GCF_000973685.2;4850268;9350;.51615
GCF_000973705.1;4193759;7733;.27637
GCF_000974405.1;4677476;9028;.50163
GCF_000973725.1;5530819;9428;.46759
GCF_000974685.2;2751195;5422;.55208
GCF_000974505.1;4678929;9026;.50161
GCF_000974465.1;4662100;9010;.50181
GCF_000974425.1;7117219;11520;.48861
GCF_000974575.1;4718688;9095;.50150
GCF_000974535.1;4665230;8976;.50178
GCF_000974825.1;4664445;8973;.50178
GCF_000974865.1;4667250;8978;.50177
GCF_000975265.2;3312591;6156;.57176
GCF_000974885.1;4740613;9118;.50147
GCF_000975245.1;5393241;10059;.54509
GCF_000978555.1;1892981;3826;.45677
GCF_000978535.1;1882827;3812;.45700
GCF_000978575.1;1892981;3825;.45677
GCF_000975175.1;6951022;12844;.61506
GCF_000978785.2;1912041;3945;.31902
GCF_000978375.1;5416488;10915;.34851
GCF_000978495.1;4120132;8419;.43290
GCF_000980835.1;2383491;4259;.45889
GCF_000980815.1;2482458;4630;.58674
GCF_000981505.1;1373384;2877;.36508
GCF_000978815.2;5822372;11666;.49805
GCF_000981525.1;2534355;5033;.38102
GCF_000978845.2;5709851;11334;.49812
GCF_000981485.1;4696103;9026;.50200
GCF_000981545.1;4019567;7312;.56579
GCF_000981565.1;4019566;7328;.56579
GCF_000981765.1;2526433;4653;.43235
GCF_000982695.1;1719596;3179;.38564
GCF_000981785.2;4354966;8095;.42388
GCF_000981585.1;8018571;13600;.50343
GCF_000982825.1;4721861;9165;.55942
GCF_000981805.1;5948794;11335;.52483
GCF_000987835.1;2245615;4480;.43712
GCF_000982715.1;5996783;10897;.69747
GCF_000988065.1;980901;1527;.26679
GCF_000986765.1;5514083;10767;.50000
GCF_000987865.1;3380433;6381;.53468
GCF_000981825.1;7591313;14389;.64786
GCF_000987825.1;4157280;8263;.45667
GCF_000988345.1;4056720;7899;.45846
GCF_000987875.1;5217853;10231;.50130
GCF_000987925.1;4897785;8859;.46458
GCF_000988355.1;4691380;9027;.50160
GCF_000988385.1;4668518;8978;.50152
GCF_000988605.1;2271661;4387;.44827
GCF_000988425.1;4662700;8965;.50150
GCF_000988465.1;4662868;8969;.50150
GCF_000988395.1;6077794;10587;.58230
GCF_000988655.1;2212063;4363;.45122
GCF_000988615.1;2392711;4803;.44690
GCF_000988525.3;5007353;9771;.51368
GCF_000988485.1;6171005;10630;.58431
GCF_000988685.1;2430964;4855;.44689
GCF_000988705.1;2336387;4643;.44754
GCF_000988725.2;2209099;4195;.44947
GCF_000988745.2;2168746;4055;.44979
GCF_000993745.1;2121085;4111;.40600
GCF_000993765.1;1932148;3902;.37993
GCF_000993725.1;4818865;9253;.51495
GCF_001005905.1;2813109;5742;.43994
GCF_001005925.2;3146954;6370;.37445
GCF_001005985.1;2954648;5898;.37528
GCF_000993785.3;6035920;10931;.71133
GCF_001006025.1;2110109;4449;.36471
GCF_000993825.1;5645178;10666;.50366
GCF_001007065.1;1243937;2187;.40077
GCF_001007045.1;1243880;2191;.40076
GCF_001007025.1;1243477;2181;.40076
GCF_001007085.1;1243934;2185;.40076
GCF_001007105.1;1243475;2181;.40076
GCF_001007125.1;1245261;2191;.40074
GCF_001007145.1;1243478;2187;.40076
GCF_001006005.1;6075518;10862;.52950
GCF_001006525.1;5255254;10275;.51305
GCF_001007005.1;6088109;10936;.63393
GCF_001007875.1;4011813;7426;.56903
GCF_001008015.1;1873565;3834;.38560
GCF_001007995.1;3277447;6378;.69336
GCF_001007915.1;5355060;10583;.49905
GCF_001010485.1;1491968;3128;.46334
GCF_001007935.1;4118686;7679;.44179
GCF_001008165.2;3518546;6624;.61146
GCF_001010505.1;3134110;5663;.53987
GCF_001010285.1;5211437;9215;.43564
GCF_001010765.1;4780604;7721;.34594
GCF_001011095.1;2003095;3969;.32628
GCF_001011135.1;1922993;3982;.31864
GCF_001010805.1;3525191;6445;.50036
GCF_001011055.2;3666396;6665;.56633
GCF_001010785.2;5679758;10052;.61870
GCF_001011155.1;5183812;9708;.58109
GCF_001011675.1;3988205;7245;.35189
GCF_001013565.1;4157719;7900;.66870
GCF_001014285.1;1834618;3635;.38152
GCF_001011035.1;8139825;14081;.72165
GCF_001014305.1;1834618;3634;.38152
GCF_001017575.1;1582570;3250;.29475
GCF_001017595.1;703905;1659;.27063
GCF_001013905.1;8224023;14182;.71779
GCF_001015095.1;4075643;8258;.43349
GCF_001017615.1;2366670;4233;.51548
GCF_001017655.1;2986595;4915;.62527
GCF_001017435.1;6557099;11234;.66680
