GCF_005164705.1; 1881608; 1044475; .38773
GCF_005165045.1; 1802748; 990306; .38763
GCF_005165265.1; 1885521; 1060595; .38825
GCF_005165385.1; 1842102; 1028337; .38890
GCF_005165545.1; 6393266; 3149813; .54766
GCF_005166225.1; 4750136; 2668149; .52082
GCF_005166025.1; 4778449; 2274349; .36464
GCF_005221285.1; 2287680; 1321363; .49071
GCF_005166365.1; 2928558; 1616533; .38285
GCF_005221305.1; 2250551; 1238582; .49491
GCF_005217135.2; 4816612; 2672279; .55281
GCF_005217155.2; 5048367; 2828902; .55130
GCF_005221325.1; 6292064; 3346262; .58815
GCF_005221345.1; 6146155; 3014576; .58839
GCF_005221425.1; 5664171; 3033103; .58883
GCF_005221485.1; 4807553; 2689571; .52096
GCF_005221365.1; 5081862; 2702898; .59032
GCF_005221385.1; 5653819; 3005215; .58966
GCF_005221405.1; 6631394; 3507835; .59262
GCF_005221505.1; 5839984; 3338775; .50431
GCF_005221525.1; 5716617; 3255699; .50342
GCF_005221545.1; 5655159; 3216705; .50429
GCF_005221605.1; 5694455; 3246206; .50488
GCF_005221565.1; 5655224; 3216804; .50429
GCF_005221625.1; 5694813; 3246375; .50488
GCF_005221585.1; 5784751; 3296604; .50428
GCF_005221645.1; 5694825; 3246734; .50488
GCF_005221665.1; 5691999; 3242798; .50487
GCF_005221685.1; 5691988; 3243220; .50487
GCF_005221705.1; 5691984; 3243290; .50487
GCF_005221725.1; 5691993; 3242819; .50487
GCF_005221745.1; 5692083; 3242811; .50487
GCF_005221765.1; 5690125; 3227510; .50453
GCF_005221785.1; 5690381; 3227988; .50453
GCF_005221805.1; 5694819; 3247233; .50488
GCF_005221845.1; 5633145; 3198176; .50484
GCF_005221865.1; 5691998; 3243790; .50487
GCF_005221825.1; 5694818; 3247768; .50488
GCF_005221905.1; 5822034; 3313860; .50511
GCF_005221885.1; 5839912; 3337175; .50491
GCF_005221925.1; 5694819; 3246705; .50488
GCF_005221945.1; 5691976; 3242783; .50487
GCF_005221965.1; 5694819; 3246738; .50488
GCF_005222125.1; 1447689; 796897; .27607
GCF_005222005.1; 5685583; 3223747; .50453
GCF_005221985.1; 5692081; 3242296; .50487
GCF_005222045.1; 5691902; 3243380; .50487
GCF_005222025.1; 5694817; 3247266; .50488
GCF_005222065.1; 5691980; 3243304; .50487
GCF_005222225.1; 4226620; 1811076; .49772
GCF_005222245.1; 4063998; 2037727; .44176
GCF_005222145.1; 7312532; 3644117; .67866
GCF_005222165.1; 8126880; 4031567; .68077
GCF_005222205.1; 7376158; 3664200; .68482
GCF_005222285.1; 5741034; 3268796; .50452
GCF_005222265.1; 5691988; 3244012; .50487
GCF_005222305.1; 5680798; 3228370; .50463
GCF_005222325.1; 5698152; 3234158; .50454
GCF_005222365.1; 5691038; 3228152; .50452
GCF_005222345.1; 5669607; 3216347; .50458
GCF_005222385.1; 5690097; 3242187; .50486
GCF_005222405.1; 5741021; 3268466; .50452
GCF_005222505.1; 3084750; 1599830; .55424
GCF_005222545.1; 1791624; 976054; .38812
GCF_005222465.1; 4954637; 2758750; .52058
GCF_005222445.1; 5680803; 3228401; .50463
GCF_005222425.1; 5680802; 3228020; .50463
GCF_005222565.1; 4858594; 2129917; .35380
GCF_005222585.1; 4767417; 2093456; .35401
GCF_005237295.1; 661468; 406464; .26146
GCF_005222625.1; 5198533; 2298577; .35542
GCF_005222485.1; 9186806; 4304988; .71834
GCF_005234075.1; 4846736; 2299649; .40802
GCF_005234115.1; 4504581; 2260429; .36200
GCF_005234095.1; 4164580; 2264645; .44039
GCF_005234135.1; 4353161; 2373523; .57603
GCF_005280275.1; 3529374; 2014849; .50693
GCF_005280295.1; 3320734; 1673833; .70006
GCF_005280335.1; 2920115; 1541379; .72704
GCF_005239365.1; 5377003; 2815970; .44835
GCF_005280255.1; 5702847; 2896933; .64703
GCF_005280655.1; 3678582; 1983528; .44660
GCF_005280435.1; 4384939; 2143829; .39349
GCF_005280375.1; 4067885; 1961406; .39308
GCF_005280675.1; 3891889; 1887544; .39154
GCF_005280315.1; 7611821; 3558167; .64946
GCF_005280695.1; 4112424; 1997614; .39249
GCF_005280755.1; 2056695; 1293595; .42832
GCF_005280715.1; 4143678; 2021544; .39398
GCF_005281455.1; 3920599; 2224606; .39082
GCF_005281435.1; 5232117; 2781122; .54799
GCF_005304985.1; 3469574; 1623035; .50851
GCF_005341445.1; 2396025; 1241963; .52133
GCF_005341465.1; 2396010; 1239909; .52133
GCF_005280735.1; 8790931; 4393314; .62765
GCF_005347485.1; 3329193; 1765608; .69044
GCF_005281475.1; 6216141; 2517110; .44287
GCF_005311585.1; 4660083; 2460924; .68677
GCF_005305005.1; 7109062; 3667065; .65316
GCF_005377625.1; 3449723; 1664668; .59082
GCF_005347505.1; 5004150; 2711129; .39187
GCF_005383105.2; 5567987; 3093626; .50596
GCF_005389605.2; 5450221; 3064515; .50810
GCF_005391285.2; 5515552; 3130442; .50764
GCF_005406285.1; 2475040; 1109625; .59912
GCF_005393605.2; 5606131; 3187718; .50646
GCF_005396225.2; 5200771; 2904165; .50637
GCF_005406305.1; 4683951; 2575887; .53881
GCF_005406185.3; 5277475; 2752405; .64226
GCF_005473905.2; 4938120; 2141513; .33575
GCF_005484525.1; 2764132; 1481040; .38094
GCF_005457265.1; 5226566; 2923910; .52093
GCF_005484585.1; 3232371; 1800403; .65832
GCF_005484365.1; 4782681; 2708246; .50587
GCF_005484945.1; 4128797; 2157225; .52488
GCF_005484805.1; 5098821; 2598295; .69224
GCF_005484965.1; 5013996; 2668779; .55793
GCF_005484985.1; 3161887; 1676191; .72428
GCF_005490785.1; 3495365; 1756363; .72475
GCF_005489985.1; 5891102; 3110207; .53811
GCF_005490985.1; 3620291; 1844832; .71178
GCF_005491085.2; 3525399; 1850634; .69561
GCF_005517455.1; 1789581; 1049545; .31828
GCF_005491425.1; 4245750; 2299288; .37002
GCF_005517315.1; 3289507; 1784248; .37992
GCF_005490965.1; 8281648; 3914079; .72035
GCF_005517195.1; 7837454; 3734222; .71062
GCF_005518035.1; 5502315; 2824944; .68468
GCF_005518015.1; 5296937; 2716933; .68672
GCF_005519305.1; 3328427; 1582136; .41757
GCF_005518095.1; 4475757; 2189263; .39291
GCF_005518055.1; 5528560; 2823971; .68473
GCF_005519135.2; 4113987; 2197130; .39232
GCF_005518115.1; 4798638; 2641756; .54644
GCF_005549115.1; 1381732; 858634; .32876
GCF_005537135.1; 5083012; 2847033; .52069
GCF_005576555.1; 2321476; 1077815; .59771
GCF_005537375.1; 5148457; 2878537; .52065
GCF_005576735.1; 3149086; 1717611; .38067
GCF_005519465.1; 8757690; 3826622; .71952
GCF_005576575.1; 4735019; 2623777; .52225
GCF_005576935.1; 3465196; 1661231; .44476
GCF_005576595.1; 4730573; 2637083; .52246
GCF_005577315.1; 4119468; 2351403; .38269
GCF_005577435.1; 4586933; 2142515; .51160
GCF_005601135.1; 2501238; 1184170; .35113
GCF_005671335.1; 4423496; 2276087; .43688
GCF_005696695.1; 2419137; 1174074; .65514
GCF_005671375.1; 4239883; 2088524; .39606
GCF_005696555.1; 3174927; 1488801; .67691
GCF_005697565.1; 801904; 450108; .48013
GCF_005671355.1; 5031975; 2846433; .50511
GCF_005670685.2; 6251755; 3259359; .66813
GCF_005696855.1; 3523174; 1722261; .65684
GCF_005671395.1; 5312370; 2863718; .55991
GCF_005706215.1; 2295987; 1197643; .36916
GCF_005705815.1; 2854342; 1582109; .33163
GCF_005706435.1; 2681077; 1549167; .33239
GCF_005707215.1; 2862070; 1593432; .33197
GCF_005707015.1; 2940663; 1637389; .33321
GCF_005707335.1; 2815907; 1545172; .33139
GCF_005843985.1; 1728035; 1042544; .27418
GCF_005706655.1; 5372737; 2391493; .43282
GCF_005845345.1; 1459861; 778010; .53702
GCF_005844045.1; 1802956; 1062551; .34650
GCF_005843965.1; 3639045; 1903331; .40469
GCF_005845385.1; 1396146; 761149; .53640
GCF_005845365.1; 1433672; 777421; .53615
GCF_005707595.1; 5474012; 3004292; .35670
GCF_005843885.1; 5248773; 2922566; .50721
GCF_005844025.1; 5368615; 2867614; .51866
GCF_005848555.1; 3824866; 1934817; .44227
GCF_005848825.1; 4798582; 2632133; .54644
GCF_005849145.1; 4174887; 2371312; .43920
GCF_005849285.1; 3224539; 1529862; .54541
GCF_005849435.1; 3988654; 2314143; .41510
GCF_005848985.1; 5452901; 2991868; .35845
GCF_005860795.2; 4450936; 2365075; .58412
GCF_005885795.1; 1168334; 596601; .52726
GCF_005877055.1; 3650374; 1776807; .72838
GCF_005853785.1; 6009295; 3060439; .56752
GCF_005854245.1; 6008296; 3063318; .56759
GCF_005854025.1; 6027892; 3069475; .56765
GCF_005885815.1; 2432824; 1264252; .45309
GCF_005877035.1; 4644733; 2295132; .39534
GCF_005860925.2; 7760069; 4071405; .60551
GCF_005860785.2; 9803110; 4729151; .69928
GCF_005862185.2; 6952180; 3663360; .60832
GCF_005885835.1; 5020057; 2717476; .52005
GCF_005885775.1; 6044649; 3009241; .56600
GCF_005885875.1; 5102052; 2864141; .52088
GCF_005862305.2; 7721379; 4035938; .60513
GCF_005885855.1; 5028257; 2825478; .52091
GCF_005885895.1; 5087547; 2856319; .52077
GCF_005885975.1; 2929115; 1624744; .33209
GCF_005886075.1; 2081067; 1180288; .35134
GCF_005886055.1; 2355292; 1125854; .27576
GCF_005885915.1; 5689223; 3231594; .50453
GCF_005885935.1; 5185753; 2925390; .52070
GCF_005886435.1; 2286354; 1003795; .61164
GCF_005885955.1; 5708818; 3248668; .50430
GCF_005886545.1; 3211184; 1756294; .38211
GCF_005886035.1; 5438350; 3053563; .50610
GCF_005886655.1; 3214270; 1756902; .38212
GCF_005886215.1; 5803583; 2681524; .50019
GCF_005886755.1; 2703979; 1551293; .47973
GCF_005886715.1; 3384643; 1875076; .38061
GCF_005889995.1; 3012758; 1679583; .33174
GCF_005890035.1; 2918638; 1605823; .33271
GCF_005889975.1; 4857353; 2731681; .52116
GCF_005889955.1; 4858193; 2731683; .52117
GCF_005887635.2; 5605303; 2697528; .69658
GCF_005886805.2; 6091938; 2500605; .47591
GCF_005890075.1; 4837355; 2734193; .54542
GCF_005890135.1; 3074394; 1529111; .68244
GCF_005890095.1; 5039030; 2814963; .52092
GCF_005931035.2; 2852588; 1570367; .33395
GCF_005931015.2; 2827409; 1557563; .33373
GCF_005931055.2; 2871296; 1574154; .33353
GCF_005890155.1; 3713365; 1711984; .68288
GCF_005890115.1; 4894502; 2781478; .50740
GCF_005890175.1; 5138961; 2900080; .52047
GCF_005930995.1; 4886518; 2703564; .52205
GCF_005937795.2; 4407344; 2539798; .43512
GCF_005931095.1; 5123851; 2400169; .48750
GCF_005937845.2; 6474811; 3356765; .61179
GCF_005937985.2; 3740787; 1911329; .67480
GCF_005937895.2; 4653137; 2518562; .49159
GCF_005937995.2; 4466944; 2176112; .71670
GCF_005937855.2; 7566418; 3795059; .66232
GCF_005937945.2; 6262699; 3194357; .57707
GCF_005952885.1; 3077623; 1676746; .38174
GCF_005943945.1; 4841706; 2190838; .43419
GCF_005952805.1; 4186524; 2088832; .65843
GCF_005937885.2; 7491160; 3789389; .62345
GCF_005938645.2; 6492703; 2866778; .39261
GCF_005937905.2; 7491122; 3789524; .62345
GCF_005954685.1; 2918638; 1605823; .33271
GCF_005944105.1; 6244649; 3024520; .66990
GCF_005954605.1; 4716549; 2670727; .50766
GCF_005938665.2; 6628603; 3369980; .59180
GCF_005944305.1; 6262527; 3156287; .56184
GCF_005954645.2; 4538340; 2331320; .72935
GCF_005954625.1; 4720141; 2673243; .50752
GCF_005960665.1; 2760807; 1504943; .52017
GCF_005954705.1; 5140278; 2903504; .52111
GCF_005979285.1; 3032589; 1621424; .37815
GCF_005979305.1; 2950043; 1581076; .37786
GCF_006007905.1; 3808998; 1882736; .41572
GCF_005954665.1; 6284805; 2925184; .69413
GCF_005954725.1; 4891598; 2779942; .50903
GCF_006007925.1; 3175479; 1728162; .38054
GCF_006007945.1; 2714991; 1505578; .36112
GCF_006016075.1; 3059390; 1643384; .31763
GCF_006007965.1; 3624546; 1883882; .69877
GCF_006064855.1; 3326045; 1734033; .58252
GCF_006051015.1; 4588121; 2401227; .51242
GCF_006065115.1; 4418812; 2164248; .68558
GCF_006065315.1; 5298182; 2426431; .32643
GCF_006088735.1; 5088197; 2850737; .52159
GCF_006088815.1; 2758561; 1386832; .35546
GCF_006088835.1; 3078722; 1734192; .33288
GCF_006088755.1; 5625591; 2776393; .66505
GCF_006088795.1; 4402865; 2544728; .43505
GCF_006088855.1; 5627427; 2958971; .35591
GCF_006094275.1; 3391858; 1782455; .65176
GCF_006094355.1; 2664357; 1465436; .33586
GCF_006094375.1; 2553338; 1474978; .32653
GCF_006088875.1; 5228615; 2977710; .50766
GCF_006094395.1; 2636331; 1434409; .33324
GCF_006094335.1; 4345187; 2459717; .46309
GCF_006094295.1; 5567165; 3045909; .35645
GCF_006088715.1; 11375906; 5090232; .71877
GCF_006094455.1; 3987151; 2200219; .51010
GCF_006094475.1; 4146678; 2518456; .44086
GCF_006094915.1; 2852127; 1567094; .33256
GCF_006094695.1; 4045319; 2035477; .72200
GCF_006094315.1; 8788753; 4395312; .66186
GCF_006151905.1; 3015062; 1610628; .46824
GCF_006094435.1; 7401748; 3434388; .59478
GCF_006113225.1; 4599738; 2409695; .51224
GCF_006094495.1; 5890218; 3316825; .38125
GCF_006149185.1; 5076133; 2293961; .45319
GCF_006158985.1; 2893495; 1581059; .33316
GCF_006159205.1; 4462527; 2141167; .41079
GCF_006165085.1; 4225032; 2413240; .43949
GCF_006151925.1; 6169973; 3356401; .35503
GCF_006165125.1; 4881800; 2721652; .52062
